node_id,label
53e9b512b7602d9704045702,1976
53e9b512b7602d97040485d9,1340
53e9b512b7602d9704048f4f,-1
53e9b512b7602d970404937f,3137
53e9b51bb7602d970404b529,245
53e9b51bb7602d970404b987,349
53e9b51bb7602d970404c5db,654
53e9b51bb7602d970404d2c6,2109
53e9b51bb7602d970404e13b,3174
53e9b51bb7602d970404f605,-1
53e9b51bb7602d9704050a9b,-1
53e9b520b7602d9704051e4d,2524
53e9b520b7602d9704052e60,1627
53e9b520b7602d970405311b,998
53e9b520b7602d9704053d5b,141
53e9b520b7602d9704054077,-1
53e9b521b7602d970405445f,2674
53e9b521b7602d970405495f,3119
53e9b521b7602d9704055775,1197
53e9b521b7602d970405761b,2448
53e9b521b7602d9704057a34,-1
53e9b526b7602d97040594c7,1825
53e9b526b7602d970405a358,1893
53e9b527b7602d970405afa7,-1
53e9b527b7602d970405cfe8,-1
53e9b527b7602d970405ee5f,59
53e9b527b7602d970405f150,572
53e9b527b7602d970405f243,1569
53e9b527b7602d970405f36b,-1
53e9b527b7602d970405f5c0,755
53e9b527b7602d970405f635,3374
53e9b52db7602d97040609b0,2883
53e9b52db7602d9704060f58,1718
53e9b52db7602d9704061b21,1944
53e9b52db7602d970406200d,-1
53e9b52db7602d9704062f5f,579
53e9b52db7602d970406354a,893
53e9b52db7602d9704064716,2017
53e9b52db7602d97040647b7,756
53e9b52db7602d9704065750,-1
53e9b52db7602d9704065833,-1
53e9b52db7602d9704065c93,2458
53e9b532b7602d970406752d,1401
53e9b532b7602d97040677f0,1232
53e9b532b7602d97040678e0,-1
53e9b532b7602d97040680de,-1
53e9b532b7602d970406886a,1378
53e9b532b7602d9704069f38,2417
53e9b532b7602d970406aa86,1442
53e9b532b7602d970406dccd,2768
53e9b532b7602d970406dd78,3093
53e9b53bb7602d970406f120,1820
53e9b53bb7602d97040722f7,585
53e9b53cb7602d9704072c0e,-1
53e9b53cb7602d9704072de8,1147
53e9b53cb7602d97040737be,3190
53e9b53cb7602d9704075519,2825
53e9b542b7602d9704076766,1520
53e9b542b7602d9704076ed2,1370
53e9b542b7602d9704077b93,-1
53e9b542b7602d9704077c41,416
53e9b542b7602d9704078320,3151
53e9b542b7602d9704078517,537
53e9b542b7602d9704078e92,466
53e9b542b7602d970407981b,83
53e9b543b7602d970407b9de,281
53e9b543b7602d970407c00c,-1
53e9b549b7602d970407d921,21
53e9b549b7602d970407db89,-1
53e9b549b7602d970407ec9b,1054
53e9b549b7602d970407fc19,-1
53e9b54ab7602d970408121d,2950
53e9b54ab7602d9704081967,3071
53e9b54ab7602d97040819bb,3231
53e9b54ab7602d9704082cbc,-1
53e9b54ab7602d9704083aa6,-1
53e9b54fb7602d9704084811,2719
53e9b54fb7602d9704084a5a,1885
53e9b54fb7602d9704085db1,-1
53e9b54fb7602d9704085f64,2403
53e9b550b7602d9704088b18,161
53e9b550b7602d9704088d51,2777
53e9b550b7602d9704089199,3071
53e9b550b7602d970408b614,-1
53e9b556b7602d970408d337,2809
53e9b556b7602d970408d7f8,1644
53e9b556b7602d970408dbf5,1894
53e9b557b7602d97040905f5,2744
53e9b557b7602d9704091b81,527
53e9b557b7602d9704092302,-1
53e9b557b7602d97040928bc,3380
53e9b55db7602d970409367a,748
53e9b55db7602d9704093da9,1845
53e9b55db7602d97040943d9,168
53e9b55db7602d97040952c0,2669
53e9b55db7602d9704095d07,1173
53e9b55db7602d970409648f,-1
53e9b564b7602d970409a6a5,546
53e9b564b7602d970409b52b,1067
53e9b564b7602d970409c7d0,2858
53e9b565b7602d970409d809,2556
53e9b565b7602d970409eb91,-1
53e9b565b7602d970409f4b4,2616
53e9b565b7602d97040a0136,412
53e9b565b7602d97040a025a,1529
53e9b565b7602d97040a0bd8,187
53e9b565b7602d97040a11af,1439
53e9b56cb7602d97040a2f4d,585
53e9b56cb7602d97040a3753,2233
53e9b56cb7602d97040a53f7,1545
53e9b56cb7602d97040a786f,2581
53e9b571b7602d97040a961f,3018
53e9b572b7602d97040aa96c,2858
53e9b572b7602d97040ab54d,-1
53e9b572b7602d97040ac879,-1
53e9b572b7602d97040b027c,2123
53e9b577b7602d97040b30da,2521
53e9b577b7602d97040b32fc,-1
53e9b577b7602d97040b451b,748
53e9b577b7602d97040b64f8,316
53e9b577b7602d97040b68bb,2102
53e9b577b7602d97040b75ce,2429
53e9b57cb7602d97040b97a0,-1
53e9b57cb7602d97040babef,1651
53e9b57cb7602d97040bc75e,2852
53e9b57cb7602d97040be346,1193
53e9b57cb7602d97040be520,1091
53e9b581b7602d97040c2cc0,1729
53e9b582b7602d97040c46ef,-1
53e9b586b7602d97040c679f,-1
53e9b586b7602d97040c6a87,3071
53e9b586b7602d97040c6d38,2135
53e9b587b7602d97040c7b22,2256
53e9b587b7602d97040cbf21,1845
53e9b587b7602d97040cca28,3105
53e9b58db7602d97040ceb99,410
53e9b58db7602d97040cf015,2680
53e9b58db7602d97040d0911,2012
53e9b58db7602d97040d172b,72
53e9b58db7602d97040d1b41,1901
53e9b58eb7602d97040d31e7,-1
53e9b593b7602d97040d510f,2564
53e9b593b7602d97040d69de,2676
53e9b593b7602d97040d8bea,-1
53e9b593b7602d97040d8dbf,-1
53e9b594b7602d97040da8b9,3309
53e9b594b7602d97040dc07f,2106
53e9b59ab7602d97040dca70,3101
53e9b59ab7602d97040dd086,411
53e9b5a1b7602d97040e41f4,890
53e9b5a1b7602d97040e51d8,2728
53e9b5a1b7602d97040e5834,438
53e9b5a1b7602d97040e8052,-1
53e9b5a2b7602d97040e9979,3040
53e9b5a2b7602d97040e9d76,1228
53e9b5a8b7602d97040eb5ea,-1
53e9b5a8b7602d97040ed3de,104
53e9b5a8b7602d97040eed93,531
53e9b5a8b7602d97040ef076,3287
53e9b5a9b7602d97040f119d,3209
53e9b5afb7602d97040f561c,2090
53e9b5afb7602d97040f588a,2585
53e9b5afb7602d97040f5c14,-1
53e9b5afb7602d97040f6148,447
53e9b5afb7602d97040f6559,2258
53e9b5afb7602d97040f76cc,-1
53e9b5afb7602d97040f94d5,536
53e9b5b6b7602d97040faacf,2279
53e9b5b6b7602d97040fb0c6,-1
53e9b5b6b7602d97040fd2f9,-1
53e9b5b6b7602d97040fd36b,2732
53e9b5b6b7602d97040fde7f,2858
53e9b5b6b7602d97040fe31c,3071
53e9b5b6b7602d97040fe4e5,3069
53e9b5b6b7602d97040ff2fd,-1
53e9b5b6b7602d970410071b,2973
53e9b5b6b7602d9704100d5f,1530
53e9b5bcb7602d9704100fd9,2523
53e9b5bcb7602d970410181d,-1
53e9b5bcb7602d9704102c87,2430
53e9b5bcb7602d9704102d5e,1111
53e9b5bcb7602d970410310a,3365
53e9b5bcb7602d97041038c6,1225
53e9b5bcb7602d970410393b,271
53e9b5bcb7602d9704104ef5,268
53e9b5bcb7602d9704107467,80
53e9b5bcb7602d9704108279,2733
53e9b5c1b7602d97041084eb,2284
53e9b5c1b7602d9704108b78,1593
53e9b5c2b7602d97041091e4,2851
53e9b5c2b7602d970410ac6b,-1
53e9b5c2b7602d970410cdb5,3246
53e9b5c2b7602d970410d3b7,1178
53e9b5c2b7602d970410d441,425
53e9b5c2b7602d970410d55b,1057
53e9b5c2b7602d970410d5ce,3231
53e9b5c2b7602d970410dd71,3152
53e9b5c2b7602d970410f828,410
53e9b5c8b7602d970411029e,2060
53e9b5c8b7602d9704110fe8,1172
53e9b5c8b7602d97041139d7,536
53e9b5c8b7602d9704113b20,-1
53e9b5c8b7602d9704114171,-1
53e9b5c8b7602d970411516c,271
53e9b5c8b7602d97041161a0,3124
53e9b5c8b7602d9704116ac3,1068
53e9b5c8b7602d9704116b24,1515
53e9b5c8b7602d9704116c8e,-1
53e9b5ceb7602d97041180fe,1517
53e9b5ceb7602d970411830a,366
53e9b5ceb7602d9704118571,2140
53e9b5ceb7602d9704119806,3248
53e9b5ceb7602d970411a589,1943
53e9b5cfb7602d970411cb46,579
53e9b5cfb7602d970411d7f8,2284
53e9b5cfb7602d970411e20f,2876
53e9b5cfb7602d970411e228,987
53e9b5d4b7602d9704120880,2493
53e9b5d4b7602d9704120ee6,-1
53e9b5d4b7602d97041217a7,-1
53e9b5d4b7602d9704124334,1899
53e9b5d4b7602d97041246e3,1658
53e9b5dab7602d97041263ac,2719
53e9b5dab7602d9704126407,1598
53e9b5dab7602d97041278c9,205
53e9b5dab7602d97041282c7,2037
53e9b5dbb7602d970412c476,-1
53e9b5dbb7602d970412cb52,582
53e9b5dbb7602d970412ccda,-1
53e9b5e0b7602d9704130112,1750
53e9b5e0b7602d9704131873,2826
53e9b5e0b7602d9704133465,2791
53e9b5e6b7602d970413620c,2683
53e9b5e6b7602d9704136710,2190
53e9b5e6b7602d970413997e,2858
53e9b5e6b7602d9704139ed0,2046
53e9b5e7b7602d970413ab16,2716
53e9b5e7b7602d970413adef,-1
53e9b5edb7602d970413c745,598
53e9b5edb7602d9704141011,2033
53e9b5edb7602d9704142170,2232
53e9b5edb7602d970414293d,2144
53e9b5edb7602d97041429c2,2722
53e9b5edb7602d9704142bf7,2077
53e9b5f3b7602d9704143232,161
53e9b5f3b7602d9704143ed8,2535
53e9b5f3b7602d97041452dc,-1
53e9b5f3b7602d9704145369,3163
53e9b5f3b7602d970414686f,-1
53e9b5f4b7602d9704148e6a,2035
53e9b5f4b7602d9704149821,988
53e9b5f4b7602d970414a0fe,1866
53e9b5fab7602d970414b3da,-1
53e9b5fab7602d970414d45c,2809
53e9b5fab7602d970414d6ef,2363
53e9b5fab7602d97041506b0,-1
53e9b5fab7602d970415077f,-1
53e9b600b7602d970415218c,2711
53e9b600b7602d97041525a9,1433
53e9b600b7602d9704152cca,466
53e9b600b7602d9704153cd2,2717
53e9b600b7602d9704156982,332
53e9b601b7602d97041580a3,2295
53e9b607b7602d970415a3be,179
53e9b607b7602d970415a881,696
53e9b607b7602d970415aedd,-1
53e9b607b7602d970415b0af,2782
53e9b607b7602d970415b1d0,1087
53e9b607b7602d970415bec0,1017
53e9b607b7602d970415c479,1380
53e9b607b7602d970415e383,2015
53e9b607b7602d970415ecb0,410
53e9b607b7602d970415ece0,1937
53e9b607b7602d970415fdd5,2046
53e9b607b7602d970415fe3c,2437
53e9b60db7602d970416179e,-1
53e9b60db7602d970416248c,884
53e9b60eb7602d9704165c07,3071
53e9b60eb7602d97041660ee,1292
53e9b614b7602d97041696bb,-1
53e9b614b7602d970416a8a7,-1
53e9b614b7602d970416a9e9,1415
53e9b614b7602d970416b05c,2966
53e9b614b7602d970416b8a5,-1
53e9b615b7602d970416d996,731
53e9b615b7602d970416dea8,2716
53e9b61bb7602d970416f16c,-1
53e9b61bb7602d97041707bf,-1
53e9b61bb7602d9704171c67,-1
53e9b61bb7602d9704172cf2,152
53e9b61bb7602d9704173632,1812
53e9b61bb7602d970417410f,511
53e9b621b7602d97041772bc,2726
53e9b621b7602d9704177443,-1
53e9b621b7602d9704177461,944
53e9b621b7602d9704177498,519
53e9b621b7602d97041775f2,2378
53e9b621b7602d9704178188,1667
53e9b621b7602d970417a005,533
53e9b621b7602d970417b0f4,2298
53e9b621b7602d970417b0fe,191
53e9b622b7602d970417d6fe,-1
53e9b627b7602d970417da9b,2809
53e9b627b7602d970417ee30,893
53e9b627b7602d970418139f,1490
53e9b627b7602d9704181c08,412
53e9b628b7602d97041838bd,3203
53e9b62eb7602d9704186351,375
53e9b62eb7602d9704186666,2819
53e9b62eb7602d9704186b57,104
53e9b62eb7602d97041872da,2562
53e9b62eb7602d97041881a4,-1
53e9b62eb7602d97041883c1,1764
53e9b62eb7602d9704188bec,-1
53e9b62eb7602d9704188e7e,3203
53e9b62eb7602d970418a161,3357
53e9b62eb7602d970418a48e,2720
53e9b62eb7602d970418bf4a,1995
53e9b634b7602d970418ce6c,3061
53e9b634b7602d970418d4c6,1627
53e9b634b7602d970418f3ac,3119
53e9b634b7602d9704190c17,2832
53e9b634b7602d9704191528,1237
53e9b634b7602d9704191e72,178
53e9b634b7602d9704192439,-1
53e9b634b7602d9704192aaa,1662
53e9b634b7602d970419318f,-1
53e9b634b7602d97041935af,1564
53e9b63ab7602d97041943b1,475
53e9b63ab7602d9704194868,3023
53e9b63ab7602d9704195334,1327
53e9b63ab7602d97041959a1,2528
53e9b63ab7602d9704195f79,1627
53e9b63bb7602d97041988a9,1091
53e9b63bb7602d9704198ced,1845
53e9b63bb7602d9704199b3f,1924
53e9b63bb7602d970419a8a0,1903
53e9b63bb7602d970419a955,2952
53e9b63bb7602d970419ab04,2726
53e9b641b7602d970419b299,-1
53e9b641b7602d970419bb05,246
53e9b641b7602d970419c9de,-1
53e9b641b7602d970419e3c8,2948
53e9b641b7602d970419fcd4,66
53e9b641b7602d97041a092e,2560
53e9b641b7602d97041a1614,1070
53e9b641b7602d97041a1855,-1
53e9b641b7602d97041a1903,3231
53e9b648b7602d97041a31e8,-1
53e9b648b7602d97041a4d9d,1197
53e9b648b7602d97041a528f,617
53e9b648b7602d97041a5941,312
53e9b648b7602d97041a6016,2232
53e9b648b7602d97041a6265,2124
53e9b648b7602d97041a722e,875
53e9b648b7602d97041a7312,425
53e9b648b7602d97041a7bef,1308
53e9b648b7602d97041a83ff,2141
53e9b648b7602d97041a8a1f,1636
53e9b64fb7602d97041a9cae,-1
53e9b64fb7602d97041a9d35,2729
53e9b64fb7602d97041aca79,3234
53e9b64fb7602d97041ad7d4,249
53e9b64fb7602d97041ad83c,3230
53e9b64fb7602d97041aea35,1613
53e9b650b7602d97041b0828,917
53e9b655b7602d97041b17d3,2476
53e9b655b7602d97041b19bb,59
53e9b655b7602d97041b2296,2624
53e9b655b7602d97041b37e6,-1
53e9b655b7602d97041b4f11,429
53e9b656b7602d97041b7ffb,3190
53e9b65bb7602d97041b980f,2777
53e9b65bb7602d97041bb3df,-1
53e9b65bb7602d97041bbdd8,177
53e9b65bb7602d97041bbfaf,268
53e9b65bb7602d97041bce80,2561
53e9b65bb7602d97041bdab7,1604
53e9b65bb7602d97041bdc01,942
53e9b65bb7602d97041bdca7,1974
53e9b661b7602d97041bffb3,1740
53e9b661b7602d97041c22e9,3234
53e9b661b7602d97041c2b18,2677
53e9b661b7602d97041c3a8e,1294
53e9b661b7602d97041c3f02,3249
53e9b661b7602d97041c6095,3231
53e9b661b7602d97041c6723,-1
53e9b661b7602d97041c68bc,1075
53e9b666b7602d97041c7079,2777
53e9b666b7602d97041c7b33,2102
53e9b666b7602d97041c7d97,3189
53e9b666b7602d97041c8559,-1
53e9b666b7602d97041ca8ab,2241
53e9b666b7602d97041cc971,2809
53e9b667b7602d97041cdbf2,233
53e9b66cb7602d97041cfaa0,316
53e9b66cb7602d97041cfd82,3168
53e9b66cb7602d97041d29a2,1998
53e9b66cb7602d97041d2ee3,877
53e9b66cb7602d97041d3d6b,416
53e9b66cb7602d97041d44c6,2722
53e9b672b7602d97041d7087,-1
53e9b672b7602d97041d841b,1506
53e9b672b7602d97041d890a,2216
53e9b672b7602d97041d95c6,1326
53e9b672b7602d97041da52a,3359
53e9b672b7602d97041dc35a,587
53e9b677b7602d97041dcd5f,2532
53e9b677b7602d97041ddb3b,257
53e9b677b7602d97041de95d,2429
53e9b677b7602d97041dfeeb,1784
53e9b677b7602d97041e019d,2578
53e9b677b7602d97041e1033,1700
53e9b677b7602d97041e1b51,2437
53e9b67db7602d97041e44a1,3037
53e9b67db7602d97041e57cd,2758
53e9b67db7602d97041e603f,1420
53e9b67db7602d97041e6542,571
53e9b67db7602d97041e72d6,446
53e9b67db7602d97041e74fd,2411
53e9b67db7602d97041e85ff,3102
53e9b67db7602d97041e930e,-1
53e9b67db7602d97041e967c,2142
53e9b67db7602d97041e9914,725
53e9b67eb7602d97041eab83,460
53e9b67eb7602d97041eb0e9,-1
53e9b682b7602d97041ee4c0,1332
53e9b682b7602d97041ee8d3,-1
53e9b682b7602d97041eed80,1375
53e9b682b7602d97041ef887,-1
53e9b683b7602d97041f07ac,367
53e9b683b7602d97041f11ff,2258
53e9b683b7602d97041f19ed,1067
53e9b683b7602d97041f1ae3,2719
53e9b683b7602d97041f25ba,1433
53e9b688b7602d97041f2ea0,990
53e9b688b7602d97041f3b87,-1
53e9b688b7602d97041f4886,2702
53e9b689b7602d97041f4c96,2588
53e9b689b7602d97041f557c,2122
53e9b689b7602d97041f5fce,2532
53e9b689b7602d97041f6577,550
53e9b689b7602d97041f763f,2418
53e9b689b7602d97041f7871,-1
53e9b689b7602d97041f7a80,-1
53e9b689b7602d97041f8aac,1074
53e9b689b7602d97041f915c,3315
53e9b68db7602d97041fa76e,2163
53e9b68db7602d97041fbaed,328
53e9b68db7602d97041fd078,-1
53e9b68db7602d97041ff390,1794
53e9b68db7602d97041ffed7,880
53e9b68eb7602d97042009f6,2788
53e9b68eb7602d9704200ac4,-1
53e9b692b7602d97042017cd,-1
53e9b692b7602d9704201d08,3124
53e9b693b7602d9704204c51,3117
53e9b693b7602d9704205171,177
53e9b693b7602d9704205d6d,3038
53e9b693b7602d9704208847,469
53e9b698b7602d97042092ea,787
53e9b698b7602d970420b25c,1730
53e9b699b7602d970420b54f,3266
53e9b699b7602d970420b6aa,2030
53e9b699b7602d970420c90b,70
53e9b699b7602d970420c95f,922
53e9b699b7602d970420d819,1604
53e9b699b7602d970420fda6,920
53e9b69db7602d9704210d42,2145
53e9b69db7602d9704211ad0,2858
53e9b69db7602d970421347d,-1
53e9b69db7602d97042134b5,1304
53e9b69db7602d970421356f,3377
53e9b69eb7602d9704213d5e,2324
53e9b69eb7602d9704216aaa,3071
53e9b69eb7602d9704216cad,571
53e9b69eb7602d9704216fb6,2406
53e9b69eb7602d9704217354,459
53e9b6a2b7602d97042179f8,329
53e9b6a2b7602d9704217d0b,2817
53e9b6a2b7602d970421828f,2851
53e9b6a2b7602d970421854a,-1
53e9b6a2b7602d9704219b1d,3114
53e9b6a2b7602d970421a910,1967
53e9b6a2b7602d970421b7e9,1901
53e9b6a2b7602d970421baab,2676
53e9b6a2b7602d970421bd88,3342
53e9b6a2b7602d970421cb31,3153
53e9b6a6b7602d970421ece7,-1
53e9b6a7b7602d9704222246,640
53e9b6a7b7602d970422340b,1967
53e9b6a7b7602d9704223b64,1663
53e9b6a7b7602d9704224684,190
53e9b6a7b7602d9704225aa8,1821
53e9b6abb7602d9704226067,1868
53e9b6abb7602d97042265a4,2608
53e9b6abb7602d97042271b6,-1
53e9b6abb7602d9704229117,2719
53e9b6abb7602d970422940d,550
53e9b6abb7602d9704229c43,-1
53e9b6abb7602d970422b5d3,-1
53e9b6abb7602d970422bc80,2730
53e9b6abb7602d970422c0a7,431
53e9b6abb7602d970422c76f,2607
53e9b6afb7602d970422dfc0,2462
53e9b6afb7602d970422ed2a,858
53e9b6afb7602d970422f0c0,233
53e9b6b0b7602d9704230228,2288
53e9b6b0b7602d970423288d,2509
53e9b6b0b7602d9704233893,2423
53e9b6b4b7602d9704236e65,-1
53e9b6b4b7602d9704237f3b,1967
53e9b6b4b7602d9704238de8,1073
53e9b6b4b7602d970423a396,-1
53e9b6b4b7602d970423b17f,-1
53e9b6b8b7602d970423c0c5,2865
53e9b6b8b7602d970423ca0a,1957
53e9b6b8b7602d970423d25f,2528
53e9b6b8b7602d970423ddba,91
53e9b6b9b7602d970423ebdb,-1
53e9b6b9b7602d970423fc02,2818
53e9b6b9b7602d9704240a89,-1
53e9b6b9b7602d97042411ff,2509
53e9b6b9b7602d9704242380,2809
53e9b6b9b7602d970424252a,2405
53e9b6b9b7602d9704242fb7,1644
53e9b6bfb7602d9704244d24,1560
53e9b6bfb7602d970424652c,213
53e9b6bfb7602d9704247a61,-1
53e9b6bfb7602d970424954b,1320
53e9b6bfb7602d970424992f,2762
53e9b6bfb7602d97042499d2,1899
53e9b6c4b7602d970424cb30,2710
53e9b6c4b7602d970424d72b,125
53e9b6c4b7602d97042500dc,1705
53e9b6c4b7602d9704250e3c,2407
53e9b6c4b7602d9704250f85,2613
53e9b6c4b7602d97042514d8,827
53e9b6cab7602d97042520b6,-1
53e9b6cab7602d970425296b,667
53e9b6cab7602d970425301c,175
53e9b6cab7602d9704253b52,3117
53e9b6cab7602d9704253fad,3377
53e9b6cbb7602d97042570af,748
53e9b6cbb7602d9704257796,-1
53e9b6cbb7602d970425799b,532
53e9b6cbb7602d9704257b1d,1441
53e9b6cbb7602d9704258fe8,2525
53e9b6d0b7602d97042598dc,-1
53e9b6d0b7602d9704259b71,579
53e9b6d0b7602d970425bbe0,585
53e9b6d0b7602d970425c6f5,-1
53e9b6d0b7602d970425c8f0,434
53e9b6d1b7602d970425f0b5,2726
53e9b6d1b7602d970425f260,-1
53e9b6d1b7602d9704260478,-1
53e9b6d6b7602d9704262160,1361
53e9b6d6b7602d9704262394,705
53e9b6d6b7602d97042623be,1224
53e9b6d6b7602d9704262916,1855
53e9b6d6b7602d9704262e54,692
53e9b6d6b7602d9704263bba,759
53e9b6d6b7602d9704264ce5,2676
53e9b6d6b7602d9704266059,1014
53e9b6d7b7602d9704267233,419
53e9b6d7b7602d97042672ca,1313
53e9b6d7b7602d9704267a0f,206
53e9b6dbb7602d97042685d5,2215
53e9b6dbb7602d970426a72b,202
53e9b6dbb7602d970426a95f,-1
53e9b6dbb7602d970426ab1c,-1
53e9b6dcb7602d970426cfee,849
53e9b6dcb7602d970426df67,-1
53e9b6e1b7602d970426fb3d,939
53e9b6e1b7602d9704270030,466
53e9b6e1b7602d9704270171,249
53e9b6e1b7602d9704271667,-1
53e9b6e1b7602d97042736f2,2102
53e9b6e1b7602d9704273742,-1
53e9b6e1b7602d97042748f5,12
53e9b6e2b7602d97042758d3,330
53e9b6e2b7602d970427599f,2284
53e9b6e8b7602d9704276ab8,519
53e9b6e8b7602d97042776dc,1678
53e9b6e8b7602d9704277c1f,-1
53e9b6e8b7602d9704278474,2064
53e9b6e8b7602d970427941b,486
53e9b6e8b7602d9704279aa7,2466
53e9b6e8b7602d9704279cd3,-1
53e9b6e8b7602d970427a163,-1
53e9b6e8b7602d970427a5eb,374
53e9b6e8b7602d970427c8ff,3157
53e9b6eeb7602d970427e1eb,2292
53e9b6eeb7602d970427e249,1974
53e9b6eeb7602d970427eae9,-1
53e9b6eeb7602d970427ed95,2564
53e9b6eeb7602d970427f047,1173
53e9b6eeb7602d970427fae7,579
53e9b6eeb7602d970427fed6,-1
53e9b6eeb7602d970427ff14,3089
53e9b6eeb7602d970428055e,2230
53e9b6eeb7602d9704280e36,-1
53e9b6eeb7602d9704280f13,1957
53e9b6eeb7602d9704281dca,-1
53e9b6eeb7602d97042842c7,1686
53e9b6efb7602d9704284edf,3089
53e9b6f3b7602d970428571b,403
53e9b6f4b7602d97042870d8,2828
53e9b6f4b7602d9704287ef8,499
53e9b6f4b7602d9704289557,-1
53e9b6f4b7602d970428a426,315
53e9b6fab7602d970428d14a,-1
53e9b6fab7602d970428d570,3093
53e9b6fab7602d970428fd93,533
53e9b6fab7602d9704290ceb,550
53e9b6fab7602d970429169d,3136
53e9b700b7602d9704293e81,1224
53e9b700b7602d9704294562,2711
53e9b700b7602d970429479e,2525
53e9b700b7602d9704294f7a,315
53e9b700b7602d97042957b7,562
53e9b701b7602d97042961be,1306
53e9b701b7602d97042968c1,122
53e9b701b7602d9704297d5a,-1
53e9b701b7602d9704298327,893
53e9b701b7602d97042984fc,2029
53e9b701b7602d970429903d,3172
53e9b701b7602d9704299ce1,1036
53e9b701b7602d970429a961,1155
53e9b708b7602d970429d443,1131
53e9b708b7602d970429d83a,1444
53e9b708b7602d970429e0d9,-1
53e9b708b7602d970429e2d9,2175
53e9b708b7602d970429f640,1644
53e9b708b7602d97042a0420,737
53e9b708b7602d97042a118a,872
53e9b709b7602d97042a1b07,985
53e9b70eb7602d97042a3678,-1
53e9b70fb7602d97042a3d34,3102
53e9b70fb7602d97042a4573,2466
53e9b70fb7602d97042a5269,1939
53e9b70fb7602d97042a6b36,786
53e9b70fb7602d97042a7ae8,-1
53e9b70fb7602d97042a8146,3305
53e9b70fb7602d97042a935e,2446
53e9b70fb7602d97042a9be7,461
53e9b715b7602d97042aa9a4,1076
53e9b716b7602d97042ac114,1782
53e9b716b7602d97042ac537,915
53e9b716b7602d97042b02cb,1625
53e9b716b7602d97042b0a5b,1645
53e9b71cb7602d97042b1929,880
53e9b71cb7602d97042b1a68,2916
53e9b71cb7602d97042b1d86,2564
53e9b71db7602d97042b30e1,466
53e9b71db7602d97042b5aa8,2918
53e9b71db7602d97042b5c8d,-1
53e9b71db7602d97042b6cb0,-1
53e9b71db7602d97042b7cfc,1196
53e9b724b7602d97042b98b8,-1
53e9b724b7602d97042ba33d,-1
53e9b724b7602d97042bbd74,-1
53e9b724b7602d97042bbe25,-1
53e9b725b7602d97042bc544,-1
53e9b725b7602d97042bca75,3053
53e9b725b7602d97042bcb5e,1812
53e9b725b7602d97042bd436,245
53e9b725b7602d97042bdf82,2719
53e9b725b7602d97042be250,579
53e9b72cb7602d97042c150a,-1
53e9b72cb7602d97042c15eb,-1
53e9b72cb7602d97042c1632,-1
53e9b72cb7602d97042c49c6,2618
53e9b72db7602d97042c5243,1091
53e9b72db7602d97042c56b1,437
53e9b72db7602d97042c675c,159
53e9b732b7602d97042c76b8,3124
53e9b732b7602d97042c79e4,2046
53e9b732b7602d97042c81e8,2816
53e9b732b7602d97042c8a18,1820
53e9b732b7602d97042c93e8,591
53e9b732b7602d97042c9a11,1627
53e9b732b7602d97042c9f3f,1316
53e9b732b7602d97042cb63e,2535
53e9b732b7602d97042cd0fa,1843
53e9b732b7602d97042cda24,2778
53e9b732b7602d97042ce0b9,335
53e9b739b7602d97042d05f1,-1
53e9b739b7602d97042d0fc8,164
53e9b73ab7602d97042d238c,1049
53e9b73ab7602d97042d2735,-1
53e9b73ab7602d97042d2dcc,1401
53e9b73ab7602d97042d2ee8,3338
53e9b73ab7602d97042d353c,2520
53e9b73ab7602d97042d380d,2719
53e9b73ab7602d97042d3d59,3071
53e9b73ab7602d97042d46b3,1063
53e9b73ab7602d97042d4e7a,-1
53e9b73ab7602d97042d539f,292
53e9b740b7602d97042d5bf1,2639
53e9b740b7602d97042d5ec2,2495
53e9b740b7602d97042d663a,748
53e9b740b7602d97042d68fb,1593
53e9b740b7602d97042d73c7,1924
53e9b740b7602d97042d7f03,-1
53e9b740b7602d97042d7fdb,1661
53e9b740b7602d97042d9445,-1
53e9b740b7602d97042d9755,1058
53e9b740b7602d97042d9c7f,-1
53e9b740b7602d97042da94c,-1
53e9b740b7602d97042db85f,-1
53e9b740b7602d97042dbeff,190
53e9b745b7602d97042de4a0,2053
53e9b745b7602d97042def7f,1832
53e9b746b7602d97042df4df,574
53e9b746b7602d97042dfa2e,-1
53e9b746b7602d97042dfbb0,-1
53e9b746b7602d97042e02d5,3136
53e9b746b7602d97042e0d10,-1
53e9b746b7602d97042e0de7,1791
53e9b746b7602d97042e14d4,2535
53e9b746b7602d97042e1566,1075
53e9b746b7602d97042e2493,499
53e9b746b7602d97042e3420,1265
53e9b746b7602d97042e36ae,2428
53e9b74ab7602d97042e472c,1145
53e9b74ab7602d97042e4c2c,3022
53e9b74ab7602d97042e5890,1959
53e9b74ab7602d97042e5dbb,-1
53e9b74ab7602d97042e757c,3249
53e9b74ab7602d97042e809d,-1
53e9b74ab7602d97042e968d,-1
53e9b74ab7602d97042e98c9,2441
53e9b74ab7602d97042e9b5e,1267
53e9b74bb7602d97042ea12e,1263
53e9b74fb7602d97042ee226,2216
53e9b750b7602d97042ef03d,371
53e9b750b7602d97042ef384,1984
53e9b750b7602d97042efb7b,284
53e9b750b7602d97042f03df,1855
53e9b750b7602d97042f1eb4,-1
53e9b754b7602d97042f370f,2988
53e9b754b7602d97042f37ee,3231
53e9b754b7602d97042f3f44,1797
53e9b755b7602d97042f5198,542
53e9b755b7602d97042f5e3a,578
